"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,60,0,0.25,"Jaccard",1.37739969311331,0.081,2.34259001780241,0.001,0.0182798613165834,0.382
1,60,0.05,0.1,"UniFrac",1.05142866462631,0.382,2.69330354519344,0.001,0.0162634277547161,0.581
1,60,0.05,0.1,"GUniFrac",0.735175358817942,0.527,3.43635050765743,0.001,0.0102115276143228,0.68
1,60,0.05,0.1,"weighted UniFrac",0.347563522452549,0.527,2.02411270619734,0.197,0.00589022616299405,0.523
1,60,0.05,0.1,"GLaD",1.24983695572799,0.269,33.116321119477,0.001,0.00760345593415808,0.501
1,60,0.05,0.1,"Bray-Curtis",1.05723477556308,0.356,3.53039928013979,0.001,0.0154064736608641,0.613
1,60,0.05,0.1,"Aitchison",1.03175018946535,0.378,2.27591568202384,0.001,0.0164974763926588,0.615
1,60,0.05,0.1,"Jaccard",1.01329338618835,0.396,2.48577079145346,0.001,0.0166422098890452,0.651
1,60,0.05,0.25,"UniFrac",1.7650781522859,0.022,2.75895505989816,0.001,0.0218696163220566,0.161
1,60,0.05,0.25,"GUniFrac",2.73168341688363,0.005,5.66116376091699,0.001,0.0248012605063236,0.094
1,60,0.05,0.25,"weighted UniFrac",3.54717255634366,0.009,10.6982526614476,0.001,0.0188861282106578,0.234
1,60,0.05,0.25,"GLaD",6.72065923414896,0.004,28.2243298485889,0.001,0.030917932766742,0.038
1,60,0.05,0.25,"Bray-Curtis",2.00052989734449,0.011,3.18407996387943,0.001,0.023842065384473,0.122
1,60,0.05,0.25,"Aitchison",1.50406567623706,0.055,1.67588628166916,0.002,0.0240117577130185,0.118
1,60,0.05,0.25,"Jaccard",1.63268708548773,0.017,2.39096136100594,0.001,0.0212530644658807,0.165
1,60,0.1,0.1,"UniFrac",2.08609930576103,0.003,2.6211142278542,0.001,0.0262382476851998,0.038
1,60,0.1,0.1,"GUniFrac",3.3617118017377,0.002,4.86122536237054,0.001,0.0347426737016496,0.009
1,60,0.1,0.1,"weighted UniFrac",5.63332521110073,0.002,9.88232844767014,0.001,0.0429539231968245,0.015
1,60,0.1,0.1,"GLaD",9.32861608666102,0.001,21.8332658822935,0.001,0.0711629873876595,0.001
1,60,0.1,0.1,"Bray-Curtis",2.37770728088542,0.003,3.12422551111568,0.001,0.0282503986569525,0.031
1,60,0.1,0.1,"Aitchison",1.71492784393959,0.024,1.70061830076966,0.002,0.0258706550084558,0.061
1,60,0.1,0.1,"Jaccard",1.86682084549724,0.005,2.31124567359148,0.001,0.0245382417212861,0.044
